season,name,position,value,adjusted_points,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,won,month_of_match,time_of_match,win_expectation,mean_points,mean_creativity,mean_threat,mean_influence,mean_bps,mean_goals,mean_assists,mean_conceded,shift_opponent,shift_win_expectation,shift_month_of_match,shift_time_of_match,shift_was_home,shift_mean_points,shift_mean_creativity,shift_mean_threat,shift_mean_influence,shift_mean_bps,shift_mean_goals,shift_mean_assists,shift_mean_conceded,round,date_of_match,shift_points
2019-20,Jonjo Shelvey,MID,49,3,1,0,3,0,0,0,0,0,21.2,0,26.0,25,90,0,0,Newcastle,Liverpool,1,-1,7,16:00,0.18133333333333335,0.0,23.733333333333334,21.666666666666668,10.466666666666667,10.0,0.0,0.0,1.6666666666666667,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jonny Evans,DEF,53,-4,0,0,2,0,0,0,0,0,1.1,0,1.2,-2,90,0,1,Leicester,Man United,1,-1,7,16:00,0.676923076923077,-1.0,10.833333333333334,1.3333333333333333,13.6,12.666666666666666,0.0,0.0,2.3333333333333335,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jarrod Bowen,MID,64,0,0,0,0,0,0,0,0,0,1.7,2,0.4,3,45,0,0,West Ham,Aston Villa,1,0,7,16:00,0.7666666666666666,1.3333333333333333,18.866666666666667,26.666666666666668,11.4,13.0,0.0,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jannik Vestergaard,DEF,45,0,0,0,1,0,0,0,0,0,11.8,2,28.6,20,90,0,0,Southampton,Sheffield United,1,1,7,16:00,1.5348837209302326,1.0,0.9,11.333333333333334,21.399999999999995,15.333333333333334,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Hugo Lloris,GK,53,0,0,0,1,1,0,0,0,0,0.0,0,8.2,10,90,0,0,Tottenham,Crystal Palace,0,0,7,16:00,3.8709677419354835,3.3333333333333335,0.0,0.0,30.333333333333332,21.666666666666668,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jamie Vardy,FWD,97,-1,0,0,2,0,0,0,0,0,0.8,12,0.0,-2,90,1,0,Leicester,Man United,1,-1,7,16:00,0.676923076923077,2.6666666666666665,26.799999999999997,101.66666666666667,23.53333333333333,19.333333333333332,0.3333333333333333,0.3333333333333333,2.3333333333333335,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Ilkay Gündogan,MID,51,0,0,0,0,0,0,0,0,0,2.8,1,4.6,5,45,0,0,Man City,Norwich,1,1,7,16:00,24.074074074074073,0.6666666666666666,4.366666666666667,2.6666666666666665,10.666666666666666,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Isaac Hayden,MID,44,0,0,0,1,0,0,0,0,0,0.0,0,0.0,1,20,0,0,Newcastle,Liverpool,1,-1,7,16:00,0.18133333333333335,0.0,1.4000000000000001,2.0,4.933333333333333,5.0,0.0,0.0,1.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Ismaïla Sarr,MID,59,5,1,0,3,0,0,0,0,0,57.2,35,36.0,34,90,0,0,Watford,Arsenal,0,-1,7,16:00,0.5,1.0,11.633333333333333,19.0,6.866666666666667,8.0,0.0,0.3333333333333333,2.6666666666666665,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Issa Diop,DEF,43,0,0,0,1,0,0,0,0,0,0.8,0,11.4,9,90,0,0,West Ham,Aston Villa,1,0,7,16:00,0.7666666666666666,2.6666666666666665,7.2,2.0,17.0,19.666666666666668,0.0,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jack Grealish,MID,59,8,0,1,1,0,0,0,0,0,12.4,62,37.6,21,90,0,0,Aston Villa,West Ham,0,0,7,16:00,1.3043478260869565,1.0,35.333333333333336,25.333333333333332,14.133333333333333,17.333333333333332,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jack Robinson,DEF,40,-1,0,0,3,0,0,0,0,0,0.3,0,19.2,13,90,0,0,Sheffield United,Southampton,0,-1,7,16:00,0.6515151515151515,-0.3333333333333333,5.900000000000001,0.0,15.466666666666669,11.0,0.0,0.0,1.6666666666666667,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jack Stephens,DEF,44,0,0,0,1,0,0,0,0,0,2.0,0,14.6,11,90,0,0,Southampton,Sheffield United,1,1,7,16:00,1.5348837209302326,1.0,0.7333333333333334,0.6666666666666666,15.466666666666669,17.666666666666668,0.0,0.0,1.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jairo Riedewald,MID,45,0,0,0,0,0,0,0,0,0,0.3,2,2.6,3,20,0,0,Crystal Palace,Tottenham,1,0,7,16:00,0.25833333333333336,0.0,2.2666666666666666,0.0,3.466666666666667,4.666666666666667,0.0,0.0,0.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jamal Lewis,DEF,44,-2,0,0,5,0,0,0,0,0,0.3,0,16.2,11,90,0,0,Norwich,Man City,0,-1,7,16:00,0.04153846153846154,-1.0,17.666666666666668,6.666666666666667,14.200000000000001,13.666666666666666,0.0,0.0,2.3333333333333335,,,,,,,,,,,,,,47,2020-07-26,
2019-20,James Justin,DEF,47,-1,0,0,2,0,0,0,0,0,12.3,0,30.0,14,90,0,0,Leicester,Man United,1,-1,7,16:00,0.676923076923077,-0.3333333333333333,23.299999999999997,10.333333333333334,15.133333333333335,16.0,0.0,0.0,2.3333333333333335,,,,,,,,,,,,,,47,2020-07-26,
2019-20,James McArthur,MID,52,0,0,0,1,0,0,0,0,0,12.0,20,19.2,9,69,0,0,Crystal Palace,Tottenham,1,0,7,16:00,0.25833333333333336,0.0,21.46666666666667,6.0,10.533333333333333,8.666666666666666,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,James McCarthy,MID,42,-1,0,0,1,0,0,0,0,0,45.0,0,23.0,15,90,1,0,Crystal Palace,Tottenham,1,0,7,16:00,0.25833333333333336,-0.3333333333333333,5.3999999999999995,5.0,8.0,6.333333333333333,0.0,0.0,1.6666666666666667,,,,,,,,,,,,,,47,2020-07-26,
2019-20,James Milner,MID,53,0,0,0,1,0,0,0,0,0,35.0,0,22.4,19,90,0,0,Liverpool,Newcastle,0,1,7,16:00,5.514705882352941,-0.3333333333333333,2.033333333333333,0.0,0.4666666666666666,1.0,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,James Tarkowski,DEF,55,-1,0,0,2,0,0,0,0,0,10.7,6,19.2,10,90,0,0,Burnley,Brighton,1,-1,7,16:00,1.2658227848101264,2.6666666666666665,7.466666666666668,16.0,26.133333333333336,18.666666666666668,0.0,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,47,2020-07-26,
2019-20,James Ward-Prowse,MID,57,0,0,0,1,0,0,0,0,0,26.3,26,13.2,15,90,0,0,Southampton,Sheffield United,1,1,7,16:00,1.5348837209302326,-0.3333333333333333,36.43333333333333,19.0,22.46666666666667,12.0,0.0,0.0,1.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Dennis Praet,MID,52,0,0,0,1,0,0,0,0,0,11.0,0,8.6,5,17,0,0,Leicester,Man United,1,-1,7,16:00,0.676923076923077,0.0,5.699999999999999,5.0,2.066666666666667,2.0,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Declan Rice,MID,47,3,1,0,1,0,0,0,0,0,14.4,3,22.6,18,90,0,0,West Ham,Aston Villa,1,0,7,16:00,0.7666666666666666,4.333333333333333,11.966666666666667,9.666666666666666,30.333333333333332,26.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Jordan Pickford,GK,52,0,0,0,3,4,0,0,0,0,0.0,0,27.0,15,90,0,0,Everton,Bournemouth,1,-1,7,16:00,1.3333333333333333,1.3333333333333333,3.3333333333333335,0.0,15.800000000000002,17.0,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
